venta_id,pedido_id,fecha_id,fecha_entrega,cliente_id,empleado_id,producto_id,cantidad,precio_unitario,coste_unitario,importe,coste_total,beneficio,estado_pedido,dias_entrega,fecha,mes
45144,114572,20221025,2022-10-28,623,16,21,19,3.52,1.44,66.88,27.36,39.52,Entregado,3.0,2022-10-25,10
45145,114572,20221025,2022-10-28,623,16,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,3.0,2022-10-25,10
45146,114573,20250522,2025-05-25,1457,10,15,2,4.1,1.66,8.2,3.32,4.88,Entregado,3.0,2025-05-22,5
45147,114573,20250522,2025-05-25,1457,10,8,9,4.1,2.41,36.9,21.69,15.21,Entregado,3.0,2025-05-22,5
45148,114573,20250522,2025-05-25,1457,10,28,3,1.22,0.68,3.66,2.04,1.62,Entregado,3.0,2025-05-22,5
45149,114573,20250522,2025-05-25,1457,10,19,6,2.13,1.26,12.78,7.56,5.22,Entregado,3.0,2025-05-22,5
45150,114573,20250522,2025-05-25,1457,10,21,6,3.52,1.44,21.12,8.64,12.48,Entregado,3.0,2025-05-22,5
45151,114574,20210624,2021-06-25,1509,13,28,5,1.22,0.68,6.1,3.4,2.7,Entregado,1.0,2021-06-24,6
45152,114575,20241202,2024-12-03,1443,14,10,9,2.73,1.51,24.57,13.59,10.98,Entregado,1.0,2024-12-02,12
45153,114575,20241202,2024-12-03,1443,14,25,3,3.77,2.3,11.31,6.9,4.41,Entregado,1.0,2024-12-02,12
45154,114576,20241218,2024-12-19,122,15,9,8,4.51,1.63,36.08,13.04,23.04,Entregado,1.0,2024-12-18,12
45155,114576,20241218,2024-12-19,122,15,13,9,1.69,0.7,15.21,6.3,8.91,Entregado,1.0,2024-12-18,12
45156,114577,20251125,2025-11-26,1929,16,16,7,2.1,0.81,14.7,5.67,9.03,Entregado,1.0,2025-11-25,11
45157,114577,20251125,2025-11-26,1929,16,3,8,2.51,0.94,20.08,7.52,12.56,Entregado,1.0,2025-11-25,11
45158,114578,20220325,2022-03-26,1258,8,16,6,2.1,0.81,12.6,4.86,7.74,Entregado,1.0,2022-03-25,3
45159,114578,20220325,2022-03-26,1258,8,25,9,3.77,2.3,33.93,20.7,13.23,Entregado,1.0,2022-03-25,3
45160,114579,20240607,2024-06-09,1531,11,27,4,2.28,0.94,9.12,3.76,5.36,Entregado,2.0,2024-06-07,6
45161,114579,20240607,2024-06-09,1531,11,11,4,3.07,1.49,12.28,5.96,6.32,Entregado,2.0,2024-06-07,6
45162,114579,20240607,2024-06-09,1531,11,17,3,2.85,1.2,8.55,3.6,4.95,Entregado,2.0,2024-06-07,6
45163,114579,20240607,2024-06-09,1531,11,21,6,3.52,1.44,21.12,8.64,12.48,Entregado,2.0,2024-06-07,6
45164,114579,20240607,2024-06-09,1531,11,7,2,4.06,2.33,8.12,4.66,3.46,Entregado,2.0,2024-06-07,6
45165,114580,20250507,2025-05-10,431,10,9,41,4.51,1.63,184.91,66.83,118.08,Entregado,3.0,2025-05-07,5
45166,114580,20250507,2025-05-10,431,10,23,12,5.17,2.71,62.04,32.52,29.52,Entregado,3.0,2025-05-07,5
45167,114580,20250507,2025-05-10,431,10,22,28,5.89,2.57,164.92,71.96,92.96,Entregado,3.0,2025-05-07,5
45168,114581,20240814,2024-08-15,1519,10,9,50,4.51,1.63,225.5,81.5,144.0,Entregado,1.0,2024-08-14,8
45169,114581,20240814,2024-08-15,1519,10,28,40,1.22,0.68,48.8,27.2,21.6,Entregado,1.0,2024-08-14,8
45170,114581,20240814,2024-08-15,1519,10,18,25,3.38,1.58,84.5,39.5,45.0,Entregado,1.0,2024-08-14,8
45171,114582,20240301,2024-03-04,496,9,3,10,2.51,0.94,25.1,9.4,15.7,Entregado,3.0,2024-03-01,3
45172,114582,20240301,2024-03-04,496,9,28,11,1.22,0.68,13.42,7.48,5.94,Entregado,3.0,2024-03-01,3
45173,114582,20240301,2024-03-04,496,9,14,7,2.97,1.79,20.79,12.53,8.26,Entregado,3.0,2024-03-01,3
45174,114582,20240301,2024-03-04,496,9,18,8,3.38,1.58,27.04,12.64,14.4,Entregado,3.0,2024-03-01,3
45175,114582,20240301,2024-03-04,496,9,27,6,2.28,0.94,13.68,5.64,8.04,Entregado,3.0,2024-03-01,3
45176,114582,20240301,2024-03-04,496,9,16,8,2.1,0.81,16.8,6.48,10.32,Entregado,3.0,2024-03-01,3
45177,114583,20251222,2025-12-24,833,11,8,15,4.1,2.41,61.5,36.15,25.35,Entregado,2.0,2025-12-22,12
45178,114583,20251222,2025-12-24,833,11,9,5,4.51,1.63,22.55,8.15,14.4,Entregado,2.0,2025-12-22,12
45179,114583,20251222,2025-12-24,833,11,22,16,5.89,2.57,94.24,41.12,53.12,Entregado,2.0,2025-12-22,12
45180,114583,20251222,2025-12-24,833,11,25,9,3.77,2.3,33.93,20.7,13.23,Entregado,2.0,2025-12-22,12
45181,114583,20251222,2025-12-24,833,11,24,14,3.67,2.07,51.38,28.98,22.4,Entregado,2.0,2025-12-22,12
45182,114583,20251222,2025-12-24,833,11,16,12,2.1,0.81,25.2,9.72,15.48,Entregado,2.0,2025-12-22,12
45183,114584,20231116,2023-11-19,1735,16,21,15,3.52,1.44,52.8,21.6,31.2,Entregado,3.0,2023-11-16,11
45184,114584,20231116,2023-11-19,1735,16,26,11,1.47,0.56,16.17,6.16,10.01,Entregado,3.0,2023-11-16,11
45185,114584,20231116,2023-11-19,1735,16,2,30,1.88,0.92,56.4,27.6,28.8,Entregado,3.0,2023-11-16,11
45186,114584,20231116,2023-11-19,1735,16,13,48,1.69,0.7,81.12,33.6,47.52,Entregado,3.0,2023-11-16,11
45187,114584,20231116,2023-11-19,1735,16,3,28,2.51,0.94,70.28,26.32,43.96,Entregado,3.0,2023-11-16,11
45188,114585,20250926,2025-09-29,1574,8,2,25,1.88,0.92,47.0,23.0,24.0,Entregado,3.0,2025-09-26,9
45189,114585,20250926,2025-09-29,1574,8,23,21,5.17,2.71,108.57,56.91,51.66,Entregado,3.0,2025-09-26,9
45190,114585,20250926,2025-09-29,1574,8,7,19,4.06,2.33,77.14,44.27,32.87,Entregado,3.0,2025-09-26,9
45191,114585,20250926,2025-09-29,1574,8,28,21,1.22,0.68,25.62,14.28,11.34,Entregado,3.0,2025-09-26,9
45192,114586,20251113,2025-11-15,868,12,17,17,2.85,1.2,48.45,20.4,28.05,Entregado,2.0,2025-11-13,11
45193,114586,20251113,2025-11-15,868,12,28,20,1.22,0.68,24.4,13.6,10.8,Entregado,2.0,2025-11-13,11
45194,114586,20251113,2025-11-15,868,12,8,25,4.1,2.41,102.5,60.25,42.25,Entregado,2.0,2025-11-13,11
45195,114586,20251113,2025-11-15,868,12,23,13,5.17,2.71,67.21,35.23,31.98,Entregado,2.0,2025-11-13,11
45196,114586,20251113,2025-11-15,868,12,9,40,4.51,1.63,180.4,65.2,115.2,Entregado,2.0,2025-11-13,11
45197,114587,20250319,2025-03-22,1515,9,15,8,4.1,1.66,32.8,13.28,19.52,Entregado,3.0,2025-03-19,3
45198,114587,20250319,2025-03-22,1515,9,13,13,1.69,0.7,21.97,9.1,12.87,Entregado,3.0,2025-03-19,3
45199,114587,20250319,2025-03-22,1515,9,6,20,5.2,2.27,104.0,45.4,58.6,Entregado,3.0,2025-03-19,3
45200,114587,20250319,2025-03-22,1515,9,2,15,1.88,0.92,28.2,13.8,14.4,Entregado,3.0,2025-03-19,3
45201,114588,20220110,2022-01-12,1620,15,3,5,2.51,0.94,12.55,4.7,7.85,Entregado,2.0,2022-01-10,1
45202,114589,20221024,2022-10-26,445,13,17,11,2.85,1.2,31.35,13.2,18.15,Entregado,2.0,2022-10-24,10
45203,114589,20221024,2022-10-26,445,13,4,20,2.04,1.15,40.8,23.0,17.8,Entregado,2.0,2022-10-24,10
45204,114589,20221024,2022-10-26,445,13,16,13,2.1,0.81,27.3,10.53,16.77,Entregado,2.0,2022-10-24,10
45205,114590,20210521,2021-05-24,503,12,2,13,1.88,0.92,24.44,11.96,12.48,Entregado,3.0,2021-05-21,5
45206,114591,20241202,2024-12-04,505,12,13,44,1.69,0.7,74.36,30.8,43.56,Entregado,2.0,2024-12-02,12
45207,114591,20241202,2024-12-04,505,12,24,18,3.67,2.07,66.06,37.26,28.8,Entregado,2.0,2024-12-02,12
45208,114591,20241202,2024-12-04,505,12,23,46,5.17,2.71,237.82,124.66,113.16,Entregado,2.0,2024-12-02,12
45209,114592,20221222,2022-12-25,163,8,9,11,4.51,1.63,49.61,17.93,31.68,Entregado,3.0,2022-12-22,12
45210,114592,20221222,2022-12-25,163,8,24,7,3.67,2.07,25.69,14.49,11.2,Entregado,3.0,2022-12-22,12
45211,114593,20241028,2024-10-29,105,13,19,17,2.13,1.26,36.21,21.42,14.79,Entregado,1.0,2024-10-28,10
45212,114593,20241028,2024-10-29,105,13,5,19,2.19,0.79,41.61,15.01,26.6,Entregado,1.0,2024-10-28,10
45213,114594,20240607,2024-06-09,11,8,25,9,3.77,2.3,33.93,20.7,13.23,Entregado,2.0,2024-06-07,6
45214,114594,20240607,2024-06-09,11,8,1,7,2.27,1.15,15.89,8.05,7.84,Entregado,2.0,2024-06-07,6
45215,114594,20240607,2024-06-09,11,8,21,2,3.52,1.44,7.04,2.88,4.16,Entregado,2.0,2024-06-07,6
45216,114594,20240607,2024-06-09,11,8,8,2,4.1,2.41,8.2,4.82,3.38,Entregado,2.0,2024-06-07,6
45217,114595,20220831,2022-09-03,1404,14,26,7,1.47,0.56,10.29,3.92,6.37,Entregado,3.0,2022-08-31,8
45218,114595,20220831,2022-09-03,1404,14,3,5,2.51,0.94,12.55,4.7,7.85,Entregado,3.0,2022-08-31,8
45219,114595,20220831,2022-09-03,1404,14,23,16,5.17,2.71,82.72,43.36,39.36,Entregado,3.0,2022-08-31,8
45220,114595,20220831,2022-09-03,1404,14,5,17,2.19,0.79,37.23,13.43,23.8,Entregado,3.0,2022-08-31,8
45221,114596,20210511,2021-05-14,503,12,18,18,3.38,1.58,60.84,28.44,32.4,Entregado,3.0,2021-05-11,5
45222,114596,20210511,2021-05-14,503,12,2,19,1.88,0.92,35.72,17.48,18.24,Entregado,3.0,2021-05-11,5
45223,114596,20210511,2021-05-14,503,12,12,17,2.54,1.32,43.18,22.44,20.74,Entregado,3.0,2021-05-11,5
45224,114597,20240213,2024-02-14,429,12,26,9,1.47,0.56,13.23,5.04,8.19,Entregado,1.0,2024-02-13,2
45225,114597,20240213,2024-02-14,429,12,20,8,2.98,1.26,23.84,10.08,13.76,Entregado,1.0,2024-02-13,2
45226,114597,20240213,2024-02-14,429,12,12,7,2.54,1.32,17.78,9.24,8.54,Entregado,1.0,2024-02-13,2
45227,114597,20240213,2024-02-14,429,12,10,5,2.73,1.51,13.65,7.55,6.1,Entregado,1.0,2024-02-13,2
45228,114597,20240213,2024-02-14,429,12,1,10,2.27,1.15,22.7,11.5,11.2,Entregado,1.0,2024-02-13,2
45229,114597,20240213,2024-02-14,429,12,8,10,4.1,2.41,41.0,24.1,16.9,Entregado,1.0,2024-02-13,2
45230,114598,20250530,2025-06-02,58,12,22,12,5.89,2.57,70.68,30.84,39.84,Entregado,3.0,2025-05-30,5
45231,114598,20250530,2025-06-02,58,12,4,10,2.04,1.15,20.4,11.5,8.9,Entregado,3.0,2025-05-30,5
45232,114598,20250530,2025-06-02,58,12,28,20,1.22,0.68,24.4,13.6,10.8,Entregado,3.0,2025-05-30,5
45233,114599,20240809,2024-08-11,1548,11,17,7,2.85,1.2,19.95,8.4,11.55,Entregado,2.0,2024-08-09,8
45234,114599,20240809,2024-08-11,1548,11,8,9,4.1,2.41,36.9,21.69,15.21,Entregado,2.0,2024-08-09,8
45235,114599,20240809,2024-08-11,1548,11,18,7,3.38,1.58,23.66,11.06,12.6,Entregado,2.0,2024-08-09,8
45236,114599,20240809,2024-08-11,1548,11,2,8,1.88,0.92,15.04,7.36,7.68,Entregado,2.0,2024-08-09,8
45237,114600,20230905,2023-09-06,983,14,12,6,2.54,1.32,15.24,7.92,7.32,Entregado,1.0,2023-09-05,9
45238,114601,20250703,2025-07-04,1948,8,28,11,1.22,0.68,13.42,7.48,5.94,Entregado,1.0,2025-07-03,7
45239,114601,20250703,2025-07-04,1948,8,7,10,4.06,2.33,40.6,23.3,17.3,Entregado,1.0,2025-07-03,7
45240,114602,20250922,2025-09-24,1293,13,16,8,2.1,0.81,16.8,6.48,10.32,Entregado,2.0,2025-09-22,9
45241,114602,20250922,2025-09-24,1293,13,13,2,1.69,0.7,3.38,1.4,1.98,Entregado,2.0,2025-09-22,9
45242,114602,20250922,2025-09-24,1293,13,3,9,2.51,0.94,22.59,8.46,14.13,Entregado,2.0,2025-09-22,9
45243,114603,20250711,2025-07-13,390,10,12,16,2.54,1.32,40.64,21.12,19.52,Entregado,2.0,2025-07-11,7
45244,114604,20220729,2022-07-31,1908,8,1,3,2.27,1.15,6.81,3.45,3.36,Entregado,2.0,2022-07-29,7
45245,114604,20220729,2022-07-31,1908,8,16,4,2.1,0.81,8.4,3.24,5.16,Entregado,2.0,2022-07-29,7
45246,114604,20220729,2022-07-31,1908,8,26,11,1.47,0.56,16.17,6.16,10.01,Entregado,2.0,2022-07-29,7
45247,114604,20220729,2022-07-31,1908,8,13,11,1.69,0.7,18.59,7.7,10.89,Entregado,2.0,2022-07-29,7
45248,114605,20251016,2025-10-17,1398,8,19,5,2.13,1.26,10.65,6.3,4.35,Entregado,1.0,2025-10-16,10
45249,114605,20251016,2025-10-17,1398,8,23,11,5.17,2.71,56.87,29.81,27.06,Entregado,1.0,2025-10-16,10
45250,114605,20251016,2025-10-17,1398,8,17,12,2.85,1.2,34.2,14.4,19.8,Entregado,1.0,2025-10-16,10
45251,114606,20220505,2022-05-06,599,8,1,6,2.27,1.15,13.62,6.9,6.72,Entregado,1.0,2022-05-05,5
45252,114606,20220505,2022-05-06,599,8,16,11,2.1,0.81,23.1,8.91,14.19,Entregado,1.0,2022-05-05,5
45253,114606,20220505,2022-05-06,599,8,25,11,3.77,2.3,41.47,25.3,16.17,Entregado,1.0,2022-05-05,5
45254,114607,20230407,2023-04-10,1428,15,28,10,1.22,0.68,12.2,6.8,5.4,Entregado,3.0,2023-04-07,4
45255,114607,20230407,2023-04-10,1428,15,1,4,2.27,1.15,9.08,4.6,4.48,Entregado,3.0,2023-04-07,4
45256,114607,20230407,2023-04-10,1428,15,11,4,3.07,1.49,12.28,5.96,6.32,Entregado,3.0,2023-04-07,4
45257,114608,20240402,2024-04-04,159,10,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,2.0,2024-04-02,4
45258,114608,20240402,2024-04-04,159,10,15,15,4.1,1.66,61.5,24.9,36.6,Entregado,2.0,2024-04-02,4
45259,114608,20240402,2024-04-04,159,10,17,10,2.85,1.2,28.5,12.0,16.5,Entregado,2.0,2024-04-02,4
45260,114609,20230118,2023-01-20,1947,11,21,7,3.52,1.44,24.64,10.08,14.56,Entregado,2.0,2023-01-18,1
45261,114609,20230118,2023-01-20,1947,11,1,10,2.27,1.15,22.7,11.5,11.2,Entregado,2.0,2023-01-18,1
45262,114609,20230118,2023-01-20,1947,11,26,8,1.47,0.56,11.76,4.48,7.28,Entregado,2.0,2023-01-18,1
45263,114610,20230906,2023-09-09,1294,15,19,4,2.13,1.26,8.52,5.04,3.48,Entregado,3.0,2023-09-06,9
45264,114610,20230906,2023-09-09,1294,15,10,8,2.73,1.51,21.84,12.08,9.76,Entregado,3.0,2023-09-06,9
45265,114610,20230906,2023-09-09,1294,15,4,11,2.04,1.15,22.44,12.65,9.79,Entregado,3.0,2023-09-06,9
45266,114610,20230906,2023-09-09,1294,15,2,11,1.88,0.92,20.68,10.12,10.56,Entregado,3.0,2023-09-06,9
45267,114611,20250724,2025-07-27,1561,10,24,5,3.67,2.07,18.35,10.35,8.0,Entregado,3.0,2025-07-24,7
45268,114611,20250724,2025-07-27,1561,10,18,3,3.38,1.58,10.14,4.74,5.4,Entregado,3.0,2025-07-24,7
45269,114612,20220715,2022-07-18,923,15,20,5,2.98,1.26,14.9,6.3,8.6,Entregado,3.0,2022-07-15,7
45270,114612,20220715,2022-07-18,923,15,27,11,2.28,0.94,25.08,10.34,14.74,Entregado,3.0,2022-07-15,7
45271,114612,20220715,2022-07-18,923,15,18,12,3.38,1.58,40.56,18.96,21.6,Entregado,3.0,2022-07-15,7
45272,114613,20230505,2023-05-06,1401,13,20,5,2.98,1.26,14.9,6.3,8.6,Entregado,1.0,2023-05-05,5
45273,114613,20230505,2023-05-06,1401,13,16,3,2.1,0.81,6.3,2.43,3.87,Entregado,1.0,2023-05-05,5
45274,114613,20230505,2023-05-06,1401,13,1,7,2.27,1.15,15.89,8.05,7.84,Entregado,1.0,2023-05-05,5
45275,114614,20221103,2022-11-05,39,8,1,11,2.27,1.15,24.97,12.65,12.32,Entregado,2.0,2022-11-03,11
45276,114615,20230124,2023-01-25,532,12,8,6,4.1,2.41,24.6,14.46,10.14,Entregado,1.0,2023-01-24,1
45277,114615,20230124,2023-01-25,532,12,9,16,4.51,1.63,72.16,26.08,46.08,Entregado,1.0,2023-01-24,1
45278,114615,20230124,2023-01-25,532,12,6,11,5.2,2.27,57.2,24.97,32.23,Entregado,1.0,2023-01-24,1
45279,114616,20231222,2023-12-24,1084,13,24,4,3.67,2.07,14.68,8.28,6.4,Entregado,2.0,2023-12-22,12
45280,114617,20230517,2023-05-19,318,14,10,8,2.73,1.51,21.84,12.08,9.76,Entregado,2.0,2023-05-17,5
45281,114617,20230517,2023-05-19,318,14,12,9,2.54,1.32,22.86,11.88,10.98,Entregado,2.0,2023-05-17,5
45282,114618,20230925,2023-09-27,836,10,27,2,2.28,0.94,4.56,1.88,2.68,Entregado,2.0,2023-09-25,9
45283,114618,20230925,2023-09-27,836,10,5,8,2.19,0.79,17.52,6.32,11.2,Entregado,2.0,2023-09-25,9
45284,114618,20230925,2023-09-27,836,10,13,2,1.69,0.7,3.38,1.4,1.98,Entregado,2.0,2023-09-25,9
45285,114619,20210909,2021-09-12,1633,13,23,19,5.17,2.71,98.23,51.49,46.74,Entregado,3.0,2021-09-09,9
45286,114619,20210909,2021-09-12,1633,13,16,20,2.1,0.81,42.0,16.2,25.8,Entregado,3.0,2021-09-09,9
45287,114620,20210812,2021-08-13,1281,11,22,5,5.89,2.57,29.45,12.85,16.6,Entregado,1.0,2021-08-12,8
45288,114621,20250422,2025-04-23,295,17,10,40,2.73,1.51,109.2,60.4,48.8,Entregado,1.0,2025-04-22,4
45289,114621,20250422,2025-04-23,295,17,11,36,3.07,1.49,110.52,53.64,56.88,Entregado,1.0,2025-04-22,4
45290,114621,20250422,2025-04-23,295,17,23,41,5.17,2.71,211.97,111.11,100.86,Entregado,1.0,2025-04-22,4
45291,114622,20240918,2024-09-19,449,12,18,18,3.38,1.58,60.84,28.44,32.4,Entregado,1.0,2024-09-18,9
45292,114622,20240918,2024-09-19,449,12,16,4,2.1,0.81,8.4,3.24,5.16,Entregado,1.0,2024-09-18,9
45293,114623,20251110,2025-11-11,650,13,1,6,2.27,1.15,13.62,6.9,6.72,Entregado,1.0,2025-11-10,11
45294,114623,20251110,2025-11-11,650,13,9,11,4.51,1.63,49.61,17.93,31.68,Entregado,1.0,2025-11-10,11
45295,114624,20240805,2024-08-07,966,13,27,8,2.28,0.94,18.24,7.52,10.72,Entregado,2.0,2024-08-05,8
45296,114624,20240805,2024-08-07,966,13,2,8,1.88,0.92,15.04,7.36,7.68,Entregado,2.0,2024-08-05,8
45297,114624,20240805,2024-08-07,966,13,26,7,1.47,0.56,10.29,3.92,6.37,Entregado,2.0,2024-08-05,8
45298,114625,20240802,2024-08-04,1290,8,28,8,1.22,0.68,9.76,5.44,4.32,Entregado,2.0,2024-08-02,8
45299,114626,20230216,2023-02-18,561,8,9,18,4.51,1.63,81.18,29.34,51.84,Entregado,2.0,2023-02-16,2
45300,114626,20230216,2023-02-18,561,8,8,14,4.1,2.41,57.4,33.74,23.66,Entregado,2.0,2023-02-16,2
45301,114626,20230216,2023-02-18,561,8,10,6,2.73,1.51,16.38,9.06,7.32,Entregado,2.0,2023-02-16,2
45302,114626,20230216,2023-02-18,561,8,6,13,5.2,2.27,67.6,29.51,38.09,Entregado,2.0,2023-02-16,2
45303,114626,20230216,2023-02-18,561,8,7,14,4.06,2.33,56.84,32.62,24.22,Entregado,2.0,2023-02-16,2
45304,114626,20230216,2023-02-18,561,8,18,16,3.38,1.58,54.08,25.28,28.8,Entregado,2.0,2023-02-16,2
45305,114627,20231215,2023-12-17,97,13,25,24,3.77,2.3,90.48,55.2,35.28,Entregado,2.0,2023-12-15,12
45306,114627,20231215,2023-12-17,97,13,3,34,2.51,0.94,85.34,31.96,53.38,Entregado,2.0,2023-12-15,12
45307,114627,20231215,2023-12-17,97,13,6,19,5.2,2.27,98.8,43.13,55.67,Entregado,2.0,2023-12-15,12
45308,114628,20221026,2022-10-27,182,16,25,6,3.77,2.3,22.62,13.8,8.82,Entregado,1.0,2022-10-26,10
45309,114628,20221026,2022-10-27,182,16,24,7,3.67,2.07,25.69,14.49,11.2,Entregado,1.0,2022-10-26,10
45310,114628,20221026,2022-10-27,182,16,11,19,3.07,1.49,58.33,28.31,30.02,Entregado,1.0,2022-10-26,10
45311,114628,20221026,2022-10-27,182,16,7,17,4.06,2.33,69.02,39.61,29.41,Entregado,1.0,2022-10-26,10
45312,114629,20251118,2025-11-19,1211,11,16,5,2.1,0.81,10.5,4.05,6.45,Entregado,1.0,2025-11-18,11
45313,114629,20251118,2025-11-19,1211,11,2,6,1.88,0.92,11.28,5.52,5.76,Entregado,1.0,2025-11-18,11
45314,114630,20240722,2024-07-24,1400,12,8,7,4.1,2.41,28.7,16.87,11.83,Entregado,2.0,2024-07-22,7
45315,114630,20240722,2024-07-24,1400,12,17,20,2.85,1.2,57.0,24.0,33.0,Entregado,2.0,2024-07-22,7
45316,114630,20240722,2024-07-24,1400,12,25,6,3.77,2.3,22.62,13.8,8.82,Entregado,2.0,2024-07-22,7
45317,114631,20220510,2022-05-13,830,14,3,12,2.51,0.94,30.12,11.28,18.84,Entregado,3.0,2022-05-10,5
45318,114631,20220510,2022-05-13,830,14,1,47,2.27,1.15,106.69,54.05,52.64,Entregado,3.0,2022-05-10,5
45319,114632,20231201,2023-12-04,1,14,2,32,1.88,0.92,60.16,29.44,30.72,Entregado,3.0,2023-12-01,12
45320,114632,20231201,2023-12-04,1,14,20,48,2.98,1.26,143.04,60.48,82.56,Entregado,3.0,2023-12-01,12
45321,114633,20240423,,906,16,1,10,2.27,1.15,0.0,0.0,0.0,Cancelado,,2024-04-23,4
45322,114633,20240423,,906,16,10,2,2.73,1.51,0.0,0.0,0.0,Cancelado,,2024-04-23,4
45323,114633,20240423,,906,16,7,10,4.06,2.33,0.0,0.0,0.0,Cancelado,,2024-04-23,4
45324,114634,20240410,2024-04-12,1004,9,6,12,5.2,2.27,62.4,27.24,35.16,Entregado,2.0,2024-04-10,4
45325,114634,20240410,2024-04-12,1004,9,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,2.0,2024-04-10,4
45326,114634,20240410,2024-04-12,1004,9,17,7,2.85,1.2,19.95,8.4,11.55,Entregado,2.0,2024-04-10,4
45327,114634,20240410,2024-04-12,1004,9,14,10,2.97,1.79,29.7,17.9,11.8,Entregado,2.0,2024-04-10,4
45328,114634,20240410,2024-04-12,1004,9,16,7,2.1,0.81,14.7,5.67,9.03,Entregado,2.0,2024-04-10,4
45329,114635,20220808,2022-08-10,1477,16,26,11,1.47,0.56,16.17,6.16,10.01,Entregado,2.0,2022-08-08,8
45330,114635,20220808,2022-08-10,1477,16,18,28,3.38,1.58,94.64,44.24,50.4,Entregado,2.0,2022-08-08,8
45331,114636,20250813,2025-08-16,1159,13,7,32,4.06,2.33,129.92,74.56,55.36,Entregado,3.0,2025-08-13,8
45332,114636,20250813,2025-08-16,1159,13,21,11,3.52,1.44,38.72,15.84,22.88,Entregado,3.0,2025-08-13,8
45333,114636,20250813,2025-08-16,1159,13,27,25,2.28,0.94,57.0,23.5,33.5,Entregado,3.0,2025-08-13,8
45334,114636,20250813,2025-08-16,1159,13,6,31,5.2,2.27,161.2,70.37,90.83,Entregado,3.0,2025-08-13,8
45335,114637,20250731,2025-08-03,1991,9,20,21,2.98,1.26,62.58,26.46,36.12,Entregado,3.0,2025-07-31,7
45336,114637,20250731,2025-08-03,1991,9,2,29,1.88,0.92,54.52,26.68,27.84,Entregado,3.0,2025-07-31,7
45337,114637,20250731,2025-08-03,1991,9,5,18,2.19,0.79,39.42,14.22,25.2,Entregado,3.0,2025-07-31,7
45338,114637,20250731,2025-08-03,1991,9,28,38,1.22,0.68,46.36,25.84,20.52,Entregado,3.0,2025-07-31,7
45339,114638,20241028,2024-10-30,827,10,12,5,2.54,1.32,12.7,6.6,6.1,Entregado,2.0,2024-10-28,10
45340,114639,20251021,2025-10-24,946,15,12,8,2.54,1.32,20.32,10.56,9.76,Entregado,3.0,2025-10-21,10
45341,114639,20251021,2025-10-24,946,15,4,8,2.04,1.15,16.32,9.2,7.12,Entregado,3.0,2025-10-21,10
45342,114639,20251021,2025-10-24,946,15,22,2,5.89,2.57,11.78,5.14,6.64,Entregado,3.0,2025-10-21,10
45343,114639,20251021,2025-10-24,946,15,2,2,1.88,0.92,3.76,1.84,1.92,Entregado,3.0,2025-10-21,10
45344,114640,20211124,2021-11-27,507,13,11,12,3.07,1.49,36.84,17.88,18.96,Entregado,3.0,2021-11-24,11
45345,114640,20211124,2021-11-27,507,13,18,4,3.38,1.58,13.52,6.32,7.2,Entregado,3.0,2021-11-24,11
45346,114641,20240805,2024-08-07,553,16,12,11,2.54,1.32,27.94,14.52,13.42,Entregado,2.0,2024-08-05,8
45347,114641,20240805,2024-08-07,553,16,26,5,1.47,0.56,7.35,2.8,4.55,Entregado,2.0,2024-08-05,8
45348,114642,20240610,2024-06-12,73,8,17,10,2.85,1.2,28.5,12.0,16.5,Entregado,2.0,2024-06-10,6
45349,114642,20240610,2024-06-12,73,8,3,10,2.51,0.94,25.1,9.4,15.7,Entregado,2.0,2024-06-10,6
45350,114642,20240610,2024-06-12,73,8,19,4,2.13,1.26,8.52,5.04,3.48,Entregado,2.0,2024-06-10,6
45351,114642,20240610,2024-06-12,73,8,4,12,2.04,1.15,24.48,13.8,10.68,Entregado,2.0,2024-06-10,6
45352,114643,20241010,2024-10-13,1030,16,9,17,4.51,1.63,76.67,27.71,48.96,Entregado,3.0,2024-10-10,10
45353,114644,20231025,2023-10-28,1685,15,18,12,3.38,1.58,40.56,18.96,21.6,Entregado,3.0,2023-10-25,10
45354,114644,20231025,2023-10-28,1685,15,19,13,2.13,1.26,27.69,16.38,11.31,Entregado,3.0,2023-10-25,10
45355,114644,20231025,2023-10-28,1685,15,28,17,1.22,0.68,20.74,11.56,9.18,Entregado,3.0,2023-10-25,10
45356,114644,20231025,2023-10-28,1685,15,10,15,2.73,1.51,40.95,22.65,18.3,Entregado,3.0,2023-10-25,10
45357,114644,20231025,2023-10-28,1685,15,7,17,4.06,2.33,69.02,39.61,29.41,Entregado,3.0,2023-10-25,10
45358,114645,20240529,2024-05-31,42,8,18,10,3.38,1.58,33.8,15.8,18.0,Entregado,2.0,2024-05-29,5
45359,114645,20240529,2024-05-31,42,8,13,11,1.69,0.7,18.59,7.7,10.89,Entregado,2.0,2024-05-29,5
45360,114645,20240529,2024-05-31,42,8,28,7,1.22,0.68,8.54,4.76,3.78,Entregado,2.0,2024-05-29,5
45361,114645,20240529,2024-05-31,42,8,6,11,5.2,2.27,57.2,24.97,32.23,Entregado,2.0,2024-05-29,5
45362,114646,20241104,2024-11-05,390,10,2,18,1.88,0.92,33.84,16.56,17.28,Entregado,1.0,2024-11-04,11
