productividad_id,fecha_id,empleado_id,pedidos_gestionados,importe_vendido,objetivo_diario,cumplimiento_pct
5578,20231030,9,1,151.38,1452,10.43
5579,20231030,10,2,265.59000000000003,1342,19.79
5580,20231030,11,5,339.62,1733,19.6
5581,20231030,12,1,138.11,1334,10.35
5582,20231030,13,3,166.74,860,19.39
5583,20231030,14,3,476.49,1777,26.81
5584,20231030,15,3,201.63,1183,17.04
5585,20231030,16,1,181.87,958,18.98
5586,20231030,17,3,197.81,1055,18.75
5587,20231031,8,7,415.71,1795,23.16
5588,20231031,9,2,268.94,782,34.39
5589,20231031,10,2,170.28,868,19.62
5590,20231031,11,2,266.93,1545,17.28
5591,20231031,12,2,42.78,829,5.16
5592,20231031,15,5,441.34,1229,35.91
5593,20231031,16,3,149.48,768,19.46
5594,20231102,8,1,201.86,1325,15.23
5595,20231102,9,3,127.46,844,15.1
5596,20231102,10,1,103.9,861,12.07
5597,20231102,11,2,158.4,986,16.06
5598,20231102,12,3,500.3,1340,37.34
5599,20231102,14,2,182.31,1525,11.95
5600,20231102,15,5,523.78,1540,34.01
5601,20231102,16,4,283.96,1724,16.47
5602,20231102,17,2,431.04,910,47.37
5603,20231103,8,3,345.63,757,45.66
5604,20231103,9,2,222.84,1575,14.15
5605,20231103,10,3,245.34,626,39.19
5606,20231103,11,3,232.87,1314,17.72
5607,20231103,12,1,70.00999999999999,716,9.78
5608,20231103,13,2,128.45999999999998,1619,7.93
5609,20231103,15,2,62.25,1243,5.01
5610,20231103,16,2,171.53,1418,12.1
5611,20231106,8,3,217.76,1406,15.49
5612,20231106,9,4,427.94,971,44.07
5613,20231106,10,6,391.81,1087,36.05
5614,20231106,11,6,455.52,1150,39.61
5615,20231106,13,2,190.2,738,25.77
5616,20231106,14,1,529.4300000000001,997,53.1
5617,20231106,15,6,338.98,1562,21.7
5618,20231106,16,2,349.97,1647,21.25
5619,20231107,8,7,761.28,915,83.2
5620,20231107,10,1,51.87,1506,3.44
5621,20231107,11,1,96.81,1104,8.77
5622,20231107,12,2,197.77,1075,18.4
5623,20231107,13,3,199.43,1044,19.1
5624,20231107,14,2,138.1,1080,12.79
5625,20231107,15,5,464.09,733,63.31
5626,20231107,16,1,31.31,1015,3.08
5627,20231107,17,1,46.06,1023,4.5
5628,20231108,8,6,1102.25,809,136.25
5629,20231108,9,2,113.16,1102,10.27
5630,20231108,10,4,134.48,1088,12.36
5631,20231108,11,1,14.91,1003,1.49
5632,20231108,12,2,83.66,1488,5.62
5633,20231108,13,2,69.61,1375,5.06
5634,20231108,14,1,77.84,1598,4.87
5635,20231108,15,1,108.17,1182,9.15
5636,20231108,16,1,10.65,1106,0.96
5637,20231108,17,1,103.85,826,12.57
5638,20231109,8,2,63.59,1244,5.11
5639,20231109,9,2,101.62,1569,6.48
5640,20231109,10,1,150.43,1277,11.78
5641,20231109,11,4,334.23,1704,19.61
5642,20231109,12,1,63.53,636,9.99
5643,20231109,13,2,126.9,1036,12.25
5644,20231109,14,1,381.0,615,61.95
5645,20231109,15,5,245.55,1799,13.65
5646,20231109,16,2,248.2,1776,13.98
5647,20231109,17,1,86.35000000000001,1119,7.72
5648,20231110,8,1,76.82,956,8.04
5649,20231110,9,5,303.7,1597,19.02
5650,20231110,10,4,525.09,675,77.79
5651,20231110,11,3,256.79,823,31.2
5652,20231110,12,3,187.91,1772,10.6
5653,20231110,13,3,223.13,1394,16.01
5654,20231110,14,1,107.46,1405,7.65
5655,20231110,15,3,433.0,1560,27.76
5656,20231110,17,1,31.57,1375,2.3
5657,20231113,8,6,947.57,808,117.27
5658,20231113,9,3,126.4,1628,7.76
5659,20231113,10,2,468.58,1012,46.3
5660,20231113,11,5,355.57,1787,19.9
5661,20231113,12,2,60.03,863,6.96
5662,20231113,13,3,335.55,1604,20.92
5663,20231113,14,3,258.02,1208,21.36
5664,20231113,15,1,93.11,1201,7.75
5665,20231113,16,1,9.08,1284,0.71
5666,20231114,8,5,376.31,619,60.79
5667,20231114,9,3,516.28,1069,48.3
5668,20231114,10,3,315.94,789,40.04
5669,20231114,11,1,128.59,1600,8.04
5670,20231114,12,3,797.8899999999999,702,113.66
5671,20231114,14,1,421.75,833,50.63
5672,20231114,15,4,305.27,1292,23.63
5673,20231114,16,4,370.4,755,49.06
5674,20231115,8,2,156.74,962,16.29
5675,20231115,9,3,259.44,1303,19.91
5676,20231115,10,4,596.2,1607,37.1
5677,20231115,11,3,306.57,995,30.81
5678,20231115,12,2,162.1,1547,10.48
5679,20231115,13,1,103.56,620,16.7
5680,20231115,14,1,340.96000000000004,1710,19.94
5681,20231115,15,4,173.87,626,27.77
5682,20231115,16,2,159.38,1625,9.81
5683,20231116,8,2,154.83,839,18.45
5684,20231116,10,2,654.4,1279,51.16
5685,20231116,11,3,685.75,1696,40.43
5686,20231116,13,2,187.19,1444,12.96
5687,20231116,14,1,84.04,1113,7.55
5688,20231116,15,1,91.41,1214,7.53
5689,20231116,16,2,353.6,1552,22.78
5690,20231116,17,2,134.18,1684,7.97
5691,20231117,8,1,131.76999999999998,1609,8.19
5692,20231117,9,6,587.91,1484,39.62
5693,20231117,10,1,111.34,1793,6.21
5694,20231117,11,2,156.48,1781,8.79
5695,20231117,12,4,186.24,630,29.56
5696,20231117,14,1,146.36,677,21.62
5697,20231117,15,1,138.42000000000002,1549,8.94
5698,20231117,16,3,273.61,1161,23.57
5699,20231120,8,4,351.59000000000003,1553,22.64
5700,20231120,9,3,187.38,1189,15.76
5701,20231120,10,1,132.70999999999998,1779,7.46
5702,20231120,11,1,20.91,1466,1.43
5703,20231120,12,2,140.27,678,20.69
5704,20231120,13,4,714.26,1640,43.55
5705,20231120,15,1,120.05,908,13.22
5706,20231120,16,2,161.0,1556,10.35
5707,20231121,8,3,221.08,1002,22.06
5708,20231121,9,4,562.53,1530,36.77
5709,20231121,10,4,750.72,1309,57.35
5710,20231121,11,3,154.9,1711,9.05
5711,20231121,12,2,126.66,1167,10.85
5712,20231121,13,3,174.27,680,25.63
5713,20231121,14,1,122.7,1207,10.17
5714,20231121,15,3,124.42,1727,7.2
5715,20231121,17,1,120.71,1664,7.25
5716,20231122,8,4,363.31,1103,32.94
5717,20231122,9,1,90.01,1330,6.77
5718,20231122,10,3,176.63,1640,10.77
5719,20231122,11,1,78.17,1683,4.64
5720,20231122,14,4,494.34,1647,30.01
5721,20231122,15,5,766.25,1701,45.05
5722,20231123,8,3,217.41,1376,15.8
5723,20231123,9,2,296.7,684,43.38
5724,20231123,10,1,123.87,1200,10.32
5725,20231123,12,1,119.91,1079,11.11
5726,20231123,13,1,182.03,1413,12.88
5727,20231123,14,1,320.0,962,33.26
5728,20231123,15,2,109.35,665,16.44
5729,20231123,17,1,41.05,1708,2.4
5730,20231124,8,2,187.77,1546,12.15
5731,20231124,9,5,392.79,1235,31.8
5732,20231124,10,5,627.11,1590,39.44
5733,20231124,11,1,43.620000000000005,1085,4.02
5734,20231124,12,2,275.7,1288,21.41
5735,20231124,13,4,148.48,1123,13.22
5736,20231124,14,3,275.34000000000003,1481,18.59
5737,20231124,15,2,142.85,1232,11.59
5738,20231124,16,3,302.55,1004,30.13
5739,20231127,8,2,146.87,1723,8.52
5740,20231127,9,2,172.0,1058,16.26
5741,20231127,10,3,305.83000000000004,1548,19.76
5742,20231127,11,2,91.2,1220,7.48
5743,20231127,13,2,205.64,668,30.78
5744,20231127,14,1,380.78,1399,27.22
5745,20231127,15,3,308.15,1392,22.14
5746,20231127,16,1,110.96,978,11.35
5747,20231127,17,3,162.89,1201,13.56
5748,20231128,8,3,321.38,701,45.85
5749,20231128,9,3,812.95,746,108.97
5750,20231128,10,2,215.45,1702,12.66
5751,20231128,11,2,521.32,1630,31.98
5752,20231128,13,1,116.77,972,12.01
5753,20231128,14,1,80.30000000000001,636,12.63
5754,20231128,15,2,188.28,1220,15.43
5755,20231128,17,1,88.77,1326,6.69
5756,20231129,8,2,43.88,1407,3.12
5757,20231129,9,2,346.37,658,52.64
5758,20231129,10,6,436.04,686,63.56
5759,20231129,11,1,28.74,1495,1.92
5760,20231129,12,1,119.61,1015,11.78
5761,20231129,13,4,332.95,1372,24.27
5762,20231129,14,2,192.87,666,28.96
5763,20231129,15,3,223.04,1629,13.69
5764,20231129,17,3,559.33,602,92.91
5765,20231130,9,4,349.22,995,35.1
5766,20231130,11,2,160.48,1363,11.77
5767,20231130,12,3,149.32,1739,8.59
5768,20231130,13,1,52.01,1771,2.94
5769,20231130,14,2,173.38,959,18.08
5770,20231130,15,4,549.24,1307,42.02
5771,20231130,16,3,224.18,1007,22.26
5772,20231130,17,1,48.9,1186,4.12
5773,20231201,8,2,184.63,1798,10.27
5774,20231201,9,5,838.92,1653,50.75
5775,20231201,10,2,363.68,793,45.86
5776,20231201,11,1,42.67,1722,2.48
5777,20231201,12,3,225.45,1057,21.33
5778,20231201,13,3,454.38,1372,33.12
5779,20231201,14,1,203.2,902,22.53
5780,20231201,15,4,1013.31,1044,97.06
5781,20231201,16,1,107.01,1434,7.46
5782,20231201,17,1,15.57,631,2.47
5783,20231204,8,5,583.83,1367,42.71
5784,20231204,9,2,200.97,1307,15.38
5785,20231204,10,2,229.66,1618,14.19
5786,20231204,11,1,114.4,1742,6.57
5787,20231204,12,4,366.91,1051,34.91
5788,20231204,14,2,175.12,1031,16.99
5789,20231204,15,5,512.79,1266,40.5
5790,20231204,16,2,241.43,1429,16.9
5791,20231204,17,1,230.34,725,31.77
5792,20231205,8,5,325.36,1127,28.87
5793,20231205,9,3,357.28,1116,32.01
5794,20231205,10,5,777.47,677,114.84
5795,20231205,11,3,328.31,921,35.65
5796,20231205,12,1,29.45,1337,2.2
5797,20231205,14,3,215.1,1036,20.76
5798,20231205,15,1,75.56,694,10.89
5799,20231205,16,1,64.6,957,6.75
5800,20231207,8,2,141.76,1748,8.11
5801,20231207,9,1,80.07,1103,7.26
5802,20231207,10,3,299.11,1013,29.53
5803,20231207,11,1,124.19,1127,11.02
5804,20231207,12,2,290.64,636,45.7
5805,20231207,13,3,279.76,689,40.6
5806,20231207,14,3,691.25,1527,45.27
5807,20231207,15,4,507.8,1093,46.46
5808,20231207,16,1,26.0,1350,1.93
5809,20231207,17,1,134.01999999999998,782,17.14
5810,20231211,8,4,419.33,1030,40.71
5811,20231211,9,4,242.74,1504,16.14
5812,20231211,10,4,260.94,1466,17.8
5813,20231211,12,3,657.8000000000001,762,86.33
5814,20231211,13,1,169.5,1075,15.77
5815,20231211,15,6,436.08,1003,43.48
5816,20231211,16,1,148.2,795,18.64
5817,20231212,8,2,780.13,1728,45.15
5818,20231212,9,1,48.53,1646,2.95
5819,20231212,10,6,886.09,1432,61.88
5820,20231212,11,2,341.0,1432,23.81
5821,20231212,12,1,135.57,1773,7.65
5822,20231212,13,3,163.99,1637,10.02
5823,20231212,14,1,98.1,1566,6.26
5824,20231212,15,5,202.95,1023,19.84
5825,20231212,16,2,307.26,734,41.86
5826,20231213,8,2,193.14,1734,11.14
5827,20231213,9,1,135.93,1638,8.3
5828,20231213,10,6,908.62,860,105.65
5829,20231213,11,2,181.94,1196,15.21
5830,20231213,12,1,6.14,668,0.92
5831,20231213,13,6,966.11,1071,90.21
5832,20231213,14,3,459.61,1673,27.47
5833,20231213,15,2,248.67,1664,14.94
5834,20231213,16,1,187.65,1441,13.02
5835,20231214,8,3,627.97,895,70.16
5836,20231214,9,1,22.02,1442,1.53
5837,20231214,10,2,125.69,1020,12.32
5838,20231214,11,1,70.25,797,8.81
5839,20231214,13,1,192.6,1092,17.64
5840,20231214,14,2,90.97,1013,8.98
5841,20231214,16,1,69.22999999999999,978,7.08
5842,20231214,17,1,162.17999999999998,896,18.1
5843,20231215,8,3,177.87,710,25.05
5844,20231215,9,2,239.79,1283,18.69
5845,20231215,10,4,467.25,1646,28.39
5846,20231215,11,2,336.45,1325,25.39
5847,20231215,12,4,322.27,799,40.33
5848,20231215,13,3,369.99,1506,24.57
5849,20231215,14,3,542.1600000000001,671,80.8
5850,20231215,15,1,129.73,1397,9.29
5851,20231215,16,2,138.92999999999998,1050,13.23
5852,20231215,17,1,511.56,1176,43.5
5853,20231218,8,3,546.72,1488,36.74
5854,20231218,9,4,1115.98,891,125.25
5855,20231218,10,2,243.18,1573,15.46
5856,20231218,11,3,521.04,1153,45.19
5857,20231218,12,2,134.45000000000002,1114,12.07
5858,20231218,13,2,149.43,1555,9.61
5859,20231218,14,1,50.46,1433,3.52
5860,20231218,15,4,296.31,1140,25.99
5861,20231219,8,4,536.5,648,82.79
5862,20231219,9,3,462.23,931,49.65
5863,20231219,10,1,23.56,1711,1.38
5864,20231219,11,1,131.72,1215,10.84
5865,20231219,12,2,610.21,1624,37.57
5866,20231219,13,5,804.1700000000001,1624,49.52
5867,20231219,14,1,93.31,1045,8.93
5868,20231219,15,7,723.75,862,83.96
5869,20231219,16,2,145.9,713,20.46
5870,20231220,8,5,351.57,1529,22.99
5871,20231220,9,6,1144.36,1443,79.3
5872,20231220,10,1,93.65,1488,6.29
5873,20231220,13,1,93.07,1637,5.69
5874,20231220,14,3,198.75,766,25.95
5875,20231220,16,1,224.51,1350,16.63
5876,20231220,17,2,106.76,1587,6.73
5877,20231221,8,1,124.62,656,19.0
5878,20231221,9,1,70.72,953,7.42
5879,20231221,10,4,261.32,681,38.37
5880,20231221,11,4,1192.9,1051,113.5
5881,20231221,12,1,48.72,644,7.57
5882,20231221,13,3,842.87,1647,51.18
5883,20231221,14,1,94.54,919,10.29
5884,20231221,15,5,1159.85,806,143.9
5885,20231221,16,3,877.64,1753,50.07
5886,20231221,17,1,43.94,1107,3.97
5887,20231222,8,5,972.9,1792,54.29
5888,20231222,9,2,102.21,684,14.94
5889,20231222,10,5,763.0,1355,56.31
5890,20231222,11,2,362.13,1126,32.16
5891,20231222,12,4,364.25,1503,24.23
5892,20231222,13,7,1089.3,1566,69.56
5893,20231222,14,1,172.85,1664,10.39
5894,20231222,15,1,45.24,1669,2.71
5895,20231222,16,3,316.19,1724,18.34
5896,20240102,8,7,409.53,1255,32.63
5897,20240102,9,4,345.3,1615,21.38
5898,20240102,12,4,327.83,1315,24.93
5899,20240102,13,3,168.31,1005,16.75
5900,20240102,14,1,157.70999999999998,886,17.8
5901,20240102,15,5,723.47,1204,60.09
5902,20240102,16,1,100.58,1277,7.88
5903,20240103,8,2,120.68,881,13.7
5904,20240103,9,2,254.08,745,34.1
5905,20240103,10,2,565.17,1704,33.17
5906,20240103,11,3,375.85,634,59.28
5907,20240103,12,4,538.33,1218,44.2
5908,20240103,13,2,362.42,1252,28.95
5909,20240103,14,2,144.17,1768,8.15
5910,20240103,15,4,577.66,1354,42.66
5911,20240103,16,2,241.39,1590,15.18
5912,20240104,8,2,171.43,714,24.01
5913,20240104,9,3,233.38,1033,22.59
5914,20240104,10,3,246.26,1194,20.62
5915,20240104,11,1,129.1,1158,11.15
5916,20240104,12,1,71.58,1715,4.17
5917,20240104,13,2,174.45,1639,10.64
5918,20240104,14,1,94.8,895,10.59
5919,20240104,15,7,358.93,766,46.86
5920,20240104,17,1,66.28,1390,4.77
5921,20240105,8,4,296.24,1414,20.95
5922,20240105,9,2,268.61,1795,14.96
5923,20240105,10,3,438.0,1310,33.44
5924,20240105,11,7,766.14,1734,44.18
5925,20240105,12,6,471.76,1098,42.97
5926,20240105,14,1,131.82999999999998,1584,8.32
5927,20240105,15,3,248.25,745,33.32
5928,20240105,16,2,249.38,1350,18.47
5929,20240108,8,4,328.02,1260,26.03
5930,20240108,9,1,3.66,1016,0.36
5931,20240108,10,1,584.51,966,60.51
5932,20240108,11,2,225.57,979,23.04
5933,20240108,12,3,347.80999999999995,990,35.13
5934,20240108,13,5,525.27,1161,45.24
5935,20240108,14,4,548.19,713,76.88
5936,20240108,15,5,809.26,1384,58.47
5937,20240108,17,1,145.72,643,22.66
5938,20240109,8,1,59.31,1663,3.57
5939,20240109,9,1,27.3,1550,1.76
5940,20240109,10,1,97.8,1475,6.63
5941,20240109,11,5,387.96,1655,23.44
5942,20240109,12,4,487.13,943,51.66
5943,20240109,13,1,42.13,1468,2.87
5944,20240109,14,2,156.68,855,18.33
5945,20240110,8,7,1032.91,1571,65.75
5946,20240110,9,2,173.52,1394,12.45
5947,20240110,10,2,160.29,959,16.71
5948,20240110,11,2,68.0,907,7.5
5949,20240110,12,3,258.77,793,32.63
5950,20240110,13,4,457.54,1221,37.47
5951,20240110,14,2,281.16,1748,16.08
5952,20240110,15,7,881.3100000000001,716,123.09
5953,20240110,16,2,92.24,1340,6.88
5954,20240110,17,1,92.91,1064,8.73
5955,20240111,8,4,482.23,804,59.98
5956,20240111,9,3,227.48,1374,16.56
5957,20240111,10,4,301.7,1542,19.57
5958,20240111,11,2,126.08,1299,9.71
5959,20240111,12,3,177.58,924,19.22
5960,20240111,13,1,53.09,1703,3.12
5961,20240111,14,2,137.02,1142,12.0
5962,20240111,15,3,499.36,605,82.54
5963,20240111,16,2,376.4,1150,32.73
5964,20240112,8,3,264.63,1169,22.64
5965,20240112,9,3,244.65,1041,23.5
5966,20240112,10,4,485.26,1339,36.24
5967,20240112,12,3,408.59,1402,29.14
5968,20240112,13,2,189.14,1193,15.85
5969,20240112,15,3,360.72,1778,20.29
5970,20240112,17,1,470.46,790,59.55
5971,20240115,8,4,257.33,750,34.31
5972,20240115,9,2,179.34,1100,16.3
5973,20240115,10,3,339.28000000000003,1027,33.04
5974,20240115,11,3,95.56,1316,7.26
5975,20240115,12,3,209.12,1343,15.57
5976,20240115,13,2,110.42,1374,8.04
5977,20240115,15,7,612.29,962,63.65
5978,20240115,17,1,43.54,1289,3.38
5979,20240116,8,4,280.84000000000003,1103,25.46
5980,20240116,9,1,13.53,1017,1.33
5981,20240116,12,1,114.15,908,12.57
5982,20240116,13,3,363.47,1541,23.59
5983,20240116,14,2,250.99,926,27.1
5984,20240116,15,4,297.93,923,32.28
5985,20240116,17,1,485.35,1487,32.64
5986,20240117,8,4,496.13,1370,36.21
5987,20240117,9,3,230.61,1172,19.68
5988,20240117,10,3,341.59,1349,25.32
5989,20240117,11,2,429.45,974,44.09
5990,20240117,12,3,443.09,1536,28.85
5991,20240117,13,1,65.53,1345,4.87
5992,20240117,14,1,67.7,690,9.81
5993,20240117,15,2,260.03,1743,14.92
5994,20240117,16,3,206.63,1714,12.06
5995,20240117,17,2,196.43,1500,13.1
5996,20240118,8,2,349.88,1373,25.48
5997,20240118,9,2,114.67,1732,6.62
5998,20240118,10,1,169.14,1452,11.65
5999,20240118,11,3,653.48,1774,36.84
6000,20240118,12,2,194.6,736,26.44
6001,20240118,13,4,182.81,1070,17.09
6002,20240118,14,3,286.06,959,29.83
6003,20240118,15,5,537.5600000000001,1772,30.34
6004,20240118,16,1,85.57,1072,7.98
6005,20240119,8,1,0.0,991,0.0
6006,20240119,9,3,98.6,1108,8.9
6007,20240119,10,1,211.27,1791,11.8
6008,20240119,11,3,266.98,1002,26.64
6009,20240119,12,4,300.83,1677,17.94
6010,20240119,13,3,239.09,1748,13.68
6011,20240119,14,1,91.01,965,9.43
6012,20240119,15,2,142.02,1360,10.44
6013,20240119,17,1,122.52,1482,8.27
6014,20240122,8,2,196.38,995,19.74
6015,20240122,9,1,41.36,1402,2.95
6016,20240122,10,3,228.6,791,28.9
6017,20240122,11,2,103.44,927,11.16
6018,20240122,12,2,199.72,642,31.11
6019,20240122,13,2,96.0,921,10.42
6020,20240122,14,1,289.38,1071,27.02
6021,20240122,15,3,981.73,1084,90.57
6022,20240123,9,1,48.63,1538,3.16
6023,20240123,10,1,21.7,1090,1.99
6024,20240123,11,2,116.93,1293,9.04
6025,20240123,12,2,273.08,1131,24.15
6026,20240123,13,3,499.05,1199,41.62
6027,20240123,14,5,559.14,1359,41.14
6028,20240123,15,4,360.05,1722,20.91
6029,20240123,16,3,357.11,1633,21.87
6030,20240124,8,1,62.84,1209,5.2
6031,20240124,9,3,392.55,639,61.43
6032,20240124,10,6,684.42,1089,62.85
6033,20240124,11,2,129.49,715,18.11
6034,20240124,12,2,206.33,1256,16.43
6035,20240124,13,3,197.07,976,20.19
6036,20240124,14,2,118.07,1072,11.01
6037,20240124,15,1,128.96,643,20.06
6038,20240124,16,2,126.17,1187,10.63
6039,20240124,17,1,164.91000000000005,1731,9.53
6040,20240125,8,5,411.29,1031,39.89
6041,20240125,9,9,1645.92,1328,123.94
6042,20240125,10,2,309.41,1286,24.06
6043,20240125,11,1,82.59,1029,8.03
6044,20240125,12,1,44.76,1564,2.86
6045,20240125,14,1,73.52000000000001,1226,6.0
6046,20240125,15,5,367.02,1482,24.77
6047,20240126,8,4,151.79,1271,11.94
6048,20240126,9,3,108.86,1187,9.17
6049,20240126,10,2,171.18,1145,14.95
6050,20240126,11,3,294.2,849,34.65
6051,20240126,12,1,42.81999999999999,1530,2.8
6052,20240126,13,1,175.98,652,26.99
6053,20240126,14,2,133.73,1324,10.1
6054,20240126,15,2,246.36,1505,16.37
6055,20240126,16,1,32.06,643,4.99
6056,20240129,8,4,347.6,695,50.01
6057,20240129,9,3,173.82999999999998,896,19.4
6058,20240129,10,3,307.64,1557,19.76
6059,20240129,11,3,146.84,1566,9.38
6060,20240129,12,3,399.71,1489,26.84
6061,20240129,13,1,62.010000000000005,1280,4.84
6062,20240129,14,2,224.53,1292,17.38
6063,20240129,15,3,421.25,1368,30.79
6064,20240129,16,2,290.1,1178,24.63
6065,20240130,8,3,343.94,1192,28.85
6066,20240130,10,2,761.93,961,79.29
6067,20240130,11,2,172.48,901,19.14
6068,20240130,12,5,622.73,1107,56.25
6069,20240130,13,1,40.17,1201,3.34
6070,20240130,14,1,130.42000000000002,687,18.98
6071,20240130,16,3,137.76,1791,7.69
6072,20240131,8,1,37.34,975,3.83
6073,20240131,9,1,172.51,1042,16.56
6074,20240131,10,1,82.28,1264,6.51
6075,20240131,11,5,516.45,740,69.79
6076,20240131,12,2,254.64,1273,20.0
6077,20240131,13,3,135.33,1574,8.6
6078,20240131,14,3,603.08,1081,55.79
6079,20240131,15,3,301.77,1627,18.55
6080,20240131,16,2,379.31,1629,23.28
6081,20240131,17,1,117.93,1746,6.75
6082,20240201,8,4,538.18,1065,50.53
6083,20240201,9,4,391.74,1536,25.5
6084,20240201,10,2,104.31,1522,6.85
6085,20240201,11,1,122.62,1151,10.65
6086,20240201,12,1,161.0,858,18.76
6087,20240201,13,4,288.97,929,31.11
6088,20240201,14,1,88.41,1523,5.8
6089,20240201,15,3,443.86,1566,28.34
6090,20240201,16,1,69.97,1463,4.78
6091,20240201,17,2,410.41,1025,40.04
6092,20240202,8,3,261.84,1387,18.88
6093,20240202,10,3,494.9,1505,32.88
6094,20240202,11,4,597.86,1648,36.28
6095,20240202,12,2,235.32,1103,21.33
6096,20240202,13,2,199.83,1459,13.7
6097,20240202,14,2,241.98,750,32.26
6098,20240202,15,3,314.65,975,32.27
6099,20240202,16,2,182.2,1750,10.41
6100,20240202,17,1,70.2,1178,5.96
6101,20240205,8,3,163.54,1239,13.2
6102,20240205,9,1,73.52000000000001,1636,4.49
6103,20240205,10,2,150.82999999999998,764,19.74
6104,20240205,11,2,182.28,1560,11.68
6105,20240205,12,1,142.81,852,16.76
6106,20240205,13,1,59.8,1383,4.32
6107,20240205,14,1,131.36,1040,12.63
6108,20240205,15,5,1042.45,1174,88.79
6109,20240206,8,4,559.86,1748,32.03
6110,20240206,9,2,256.92,1385,18.55
6111,20240206,10,3,391.08,814,48.04
6112,20240206,11,4,609.01,940,64.79
6113,20240206,12,2,289.03,1079,26.79
6114,20240206,13,1,43.38,627,6.92
6115,20240206,15,6,922.76,1226,75.27
6116,20240206,16,3,258.52,1527,16.93
6117,20240207,8,3,268.66,816,32.92
6118,20240207,9,5,767.85,1023,75.06
6119,20240207,10,4,447.69,1545,28.98
6120,20240207,11,3,188.41,976,19.3
6121,20240207,12,2,87.84,1388,6.33
6122,20240207,13,1,57.09,629,9.08
6123,20240207,14,1,77.18,1096,7.04
6124,20240207,15,2,97.29,1455,6.69
6125,20240207,16,3,328.51,1410,23.3
6126,20240207,17,2,228.29,1205,18.95
6127,20240208,8,3,279.94,655,42.74
6128,20240208,9,2,270.62,1128,23.99
6129,20240208,10,1,32.730000000000004,1427,2.29
6130,20240208,11,3,221.54,1747,12.68
6131,20240208,12,2,101.95,626,16.29
6132,20240208,13,2,237.24,1255,18.9
6133,20240208,14,4,694.59,1401,49.58
6134,20240208,15,2,101.86,1010,10.09
6135,20240208,16,1,139.36,1109,12.57
6136,20240209,8,2,500.63,1038,48.23
6137,20240209,9,2,184.4,1466,12.58
6138,20240209,10,6,526.4,600,87.73
6139,20240209,11,1,58.14,1026,5.67
6140,20240209,12,3,293.38,1203,24.39
6141,20240209,13,3,279.92,1156,24.21
6142,20240209,14,4,610.9499999999999,926,65.98
6143,20240209,15,2,209.82,735,28.55
6144,20240212,8,1,87.29,1639,5.33
6145,20240212,9,2,96.0,1678,5.72
6146,20240212,10,3,144.85,1010,14.34
6147,20240212,11,3,529.09,1150,46.01
6148,20240212,13,1,64.14,1022,6.28
6149,20240212,14,1,131.79000000000002,1444,9.13
6150,20240212,15,4,530.63,1419,37.39
6151,20240212,17,2,173.32,1321,13.12
6152,20240213,8,2,294.18,1341,21.94
6153,20240213,9,3,710.57,1723,41.24
6154,20240213,10,3,227.47000000000003,990,22.98
6155,20240213,11,4,425.53,1318,32.29
6156,20240213,12,1,132.2,1195,11.06
6157,20240213,14,1,53.01,1012,5.24
6158,20240213,15,2,168.41,1542,10.92
6159,20240213,16,2,87.28,1150,7.59
6160,20240213,17,1,64.95,1533,4.24
6161,20240214,8,4,306.67,888,34.53
6162,20240214,10,1,45.1,912,4.95
6163,20240214,11,4,375.24,1309,28.67
6164,20240214,12,4,196.87,1033,19.06
6165,20240214,13,3,123.41,1696,7.28
6166,20240214,14,2,564.5,1178,47.92
6167,20240214,15,1,670.06,792,84.6
6168,20240214,16,1,155.24,1548,10.03
6169,20240215,8,3,294.94,1407,20.96
6170,20240215,9,3,132.91,1143,11.63
6171,20240215,10,2,82.99000000000001,1582,5.25
6172,20240215,11,4,385.84,1545,24.97
6173,20240215,12,5,484.77,780,62.15
6174,20240215,13,1,151.29,1599,9.46
6175,20240215,14,2,363.46,1633,22.26
6176,20240215,15,1,167.75,1499,11.19
